kind,id,doc,file,occurrences,first_line,sample_lines
ND,ND-033,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",3,13,"13,58,75"
ND,ND-042,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,13,"13"
ND,ND-019,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",3,29,"29,105,146"
ND,ND-048,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",2,29,"29,146"
ND,ND-061,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,29,"29"
ND,ND-073,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,29,"29"
ND,ND-008,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,45,"45"
ND,ND-017,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,45,"45"
ND,ND-058,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,45,"45"
ND,ND-013,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",2,58,"58,132"
ND,ND-029,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,105,"105"
ND,ND-067,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,105,"105"
ND,ND-018,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,119,"119"
ND,ND-031,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",2,119,"119,160"
ND,ND-015,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,132,"132"
ND,ND-040,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,160,"160"
ND,ND-079,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,174,"174"
ND,ND-081,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,174,"174"
sentinelKebab,sentinel-breakeven,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,72,"72"
sentinelKebab,sentinel-operating-leverage,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,88,"88"
sentinelKebab,sentinel-price-elasticity,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,102,"102"
sentinelKebab,sentinel-npv-negative,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,116,"116"
sentinelKebab,sentinel-margin-trend,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,129,"129"
sentinelKebab,sentinel-hhi-concentration,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,143,"143"
sentinelKebab,sentinel-learning-curve,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,157,"157"
sentinelKebab,sentinel-agency-cost,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,171,"171"
sentinelKebab,sentinel-survival-margin,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,185,"185"
sentinelKebab,sentinel-csf-profile,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,197,"197"
computeCamel,computeCapitalEfficiency,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,18,"18"
computeCamel,computeCapitalTurnover,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,18,"18"
computeCamel,computeDebtEquityRatio,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,18,"18"
computeCamel,computeHHI,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",3,34,"34,150,151"
computeCamel,computeCompetitivePosition,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,34,"34"
computeCamel,computeMarketGrowthRate,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,34,"34"
computeCamel,computeSwitchingCost,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,49,"49"
computeCamel,computeBrandStrength,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,49,"49"
computeCamel,computeNetworkEffectDensity,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,49,"49"
computeCamel,computeDOL,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",2,62,"62,96"
computeCamel,computeBreakEven,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",2,62,"62,80"
computeCamel,computeMarginalContribution,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",2,62,"62,137"
computeCamel,computeFixedCostRigidity,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,62,"62"
computeCamel,computePriceElasticity,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,110,"110"
computeCamel,computeNPV,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,123,"123"
computeCamel,computeMarginalCost,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,137,"137"
computeCamel,computeLearningCurve,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,164,"164"
computeCamel,computeAgencyCost,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,179,"179"
computeCamel,computeSurvivalMargin,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,192,"192"
computeCamel,computeCSFProfile,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,204,"204"
computeCamel,computeBModelCoherence,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,212,"212"
computeCamel,computeCashRunway,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,215,"215"
computeCamel,computeChannelCapacity,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,218,"218"
computeCamel,computeDemandShift,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,221,"221"
computeCamel,computeDataFreshness,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,224,"224"
computeCamel,computeEnvRentDependency,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,227,"227"
computeCamel,computeEEBalance,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,230,"230"
computeCamel,computeFinancingConstraint,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,233,"233"
computeCamel,computeGrowthQuality,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,236,"236"
computeCamel,computeIncentiveDistortion,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,242,"242"
computeCamel,computeInfoDistortion,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,245,"245"
computeCamel,computeInternalTxnCost,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,248,"248"
computeCamel,computeKeyPersonRisk,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,251,"251"
computeCamel,computeKnowledgeAccess,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,254,"254"
computeCamel,computeMakeOrBuy,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,257,"257"
computeCamel,computeMoatDependency,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,260,"260"
computeCamel,computeNetworkPower,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,263,"263"
computeCamel,computeConcentrationGini,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,278,"278"
computeCamel,computeResourceMisallocation,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,284,"284"
computeCamel,computeRevenueGrowth,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,287,"287"
computeCamel,computeUnitEconomics,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,308,"308"
computeCamel,computeValueCapture,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第一章-哨兵规范-20260710.html",1,311,"311"
E,E-13,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",7,11,"11,12,14,15,17,20"
E,E-23,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",6,11,"11,12,17,20,46,47"
E,E-30,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",2,13,"13,20"
E,E-33,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",2,13,"13,18"
E,E-37,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",2,14,"14,17"
E,E-02,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,15,"15"
E,E-31,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",3,15,"15,18,19"
E,E-18,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,15,"15"
E,E-36,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",4,16,"16,18,19,38"
E,E-01,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,16,"16"
E,E-25,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,19,"19"
ND,ND-001,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",4,11,"11,12,17,20"
ND,ND-019,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",2,13,"13,18"
ND,ND-018,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,14,"14"
ND,ND-008,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,19,"19"
sentinelKebab,sentinel-breakeven,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,11,"11"
sentinelKebab,sentinel-operating-leverage,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,12,"12"
sentinelKebab,sentinel-price-elasticity,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,13,"13"
sentinelKebab,sentinel-npv-negative,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,14,"14"
sentinelKebab,sentinel-survival-margin,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,15,"15"
sentinelKebab,sentinel-csf-profile,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,16,"16"
computeCamel,computeBreakEven,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",2,11,"11,36"
computeCamel,computeDOL,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",2,12,"12,36"
computeCamel,computePriceElasticity,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,13,"13"
computeCamel,computeNPV,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,14,"14"
computeCamel,computeSurvivalMargin,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,15,"15"
computeCamel,computeCSFProfile,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第三至七章-20260710.html",1,16,"16"
E,E-13,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第二章-compute规范-20260710.html",17,16,"16,17,31,32,62,63"
E,E-23,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第二章-compute规范-20260710.html",12,16,"16,17,31,32,75,76"
E,E-30,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第二章-compute规范-20260710.html",5,46,"46,47,182,183,184"
E,E-37,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第二章-compute规范-20260710.html",3,62,"62,63,185"
E,E-33,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第二章-compute规范-20260710.html",5,88,"88,89,155,157,171"
E,E-36,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第二章-compute规范-20260710.html",5,88,"88,140,156,160,185"
E,E-19,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第二章-compute规范-20260710.html",3,101,"101,102,169"
E,E-16,AD03,"docs/synova/research/权威文档03-哨兵-计算-本体-权威规范-20260710/SYNOVA-RESEARCH-第二章-compute规范-20260710.html",3,114,"114,115,173"
